20220213	692	1	2.2368040084838867	1.8897744417190552
20220213	692	2	1.4159280061721802	1.106575846672058
20220213	692	3	0.9151950478553772	0.8360759615898132
20220213	692	4	0.5783506631851196	0.5074242353439331
20220213	692	5	0.40267297625541687	0.5561336874961853
20220213	692	6	0.38342809677124023	0.2984597682952881
20220213	692	7	0.32891762256622314	0.4672960937023163
20220213	692	8	0.3030838072299957	0.2796093225479126
20220213	692	9	0.22251929342746735	0.20444786548614502
20220213	692	10	0.19191408157348633	0.41758713126182556
20220213	692	11	0.22493574023246765	0.36575427651405334
20220213	692	12	0.22935843467712402	0.24431723356246948
20220213	692	13	0.17804613709449768	0.2732641100883484
20220213	692	14	0.1693115532398224	0.25306227803230286
20220213	692	15	0.17247579991817474	0.28056642413139343
20220213	692	16	0.12868642807006836	0.38447993993759155
20220213	692	17	0.1576128602027893	0.16900625824928284
20220213	692	18	0.1192396953701973	0.1981218010187149
20220213	692	19	0.15399539470672607	0.14762675762176514
20220213	692	20	0.10423091053962708	0.26449936628341675
20220213	692	21	0.15193460881710052	0.19485175609588623
20220213	692	22	0.10923802107572556	0.2509850859642029
20220213	692	23	0.09491028636693954	0.12666065990924835
20220213	692	24	0.0903787687420845	0.207053542137146
20220213	692	25	0.10131053626537323	0.25118258595466614
20220213	692	26	0.08741980046033859	0.33212366700172424
20220213	692	27	0.11294598877429962	0.3239152133464813
20220213	692	28	0.114149309694767	0.2950395345687866
20220213	692	29	0.10344310104846954	0.23028342425823212
20220213	692	30	0.056357644498348236	0.27595746517181396
20220213	692	31	0.08132663369178772	0.14685195684432983
20220213	692	32	0.08229773491621017	0.22769701480865479
20220213	692	33	0.08724840730428696	0.1499435156583786
20220213	692	34	0.10703397542238235	0.18149834871292114
20220213	692	35	0.09336549043655396	0.38602322340011597
20220213	692	36	0.09262769669294357	0.321384072303772
20220213	692	37	0.03938756883144379	0.1632886379957199
20220213	692	38	0.059934597462415695	0.13882151246070862
20220213	692	39	0.05907093733549118	0.19934022426605225
20220213	692	40	0.1016494482755661	0.3074932098388672
20220213	692	41	0.09368952363729477	0.16898149251937866
20220213	692	42	0.057232219725847244	0.11147679388523102
20220213	692	43	0.07068740576505661	0.32660380005836487
20220213	692	44	0.04143303260207176	0.16432079672813416
20220213	692	45	0.08031997829675674	0.30568256974220276
20220213	692	46	0.06109439954161644	0.09639400988817215
20220213	692	47	0.0773429349064827	0.18835490942001343
20220213	692	48	0.064324751496315	0.2708044946193695
20220213	692	49	0.030808065086603165	0.32491859793663025
20220213	692	50	0.08266857266426086	0.32987233996391296
20220213	693	1	0.10000872611999512	0.13950476050376892
20220213	693	2	0.06613383442163467	0.11779759079217911
20220213	693	3	0.04400612786412239	0.11101901531219482
20220213	693	4	0.08438348770141602	0.17702248692512512
20220213	693	5	0.0683150663971901	0.08753536641597748
20220213	693	6	0.05530432239174843	0.25732094049453735
20220213	693	7	0.06427250802516937	0.2587529718875885
20220213	693	8	0.09678231924772263	0.26963919401168823
20220213	693	9	0.08408008515834808	0.11941828578710556
20220213	693	10	0.04049350693821907	0.16996967792510986
20220213	693	11	0.05527537688612938	0.06983940303325653
20220213	693	12	0.05453883856534958	0.2626173198223114
20220213	693	13	0.05851196125149727	0.027735635638237
20220213	693	14	0.05308741703629494	0.14041206240653992
20220213	693	15	0.05215265601873398	0.23306046426296234
20220213	693	16	0.05046725273132324	0.49150145053863525
20220213	693	17	0.06777652353048325	0.24256029725074768
20220213	693	18	0.03669054061174393	0.42325592041015625
20220213	693	19	0.057668741792440414	0.3308677077293396
20220213	693	20	0.051351338624954224	0.22361764311790466
20220213	693	21	0.04305509105324745	0.3966113328933716
20220213	693	22	0.047797124832868576	0.2616756558418274
20220213	693	23	0.0573837086558342	0.1624165177345276
20220213	693	24	0.04823073744773865	0.08430011570453644
20220213	693	25	0.046595584601163864	0.20794183015823364
20220213	693	26	0.042269203811883926	0.26884669065475464
20220213	693	27	0.022792987525463104	0.27421891689300537
20220213	693	28	0.06617886573076248	0.258260041475296
20220213	693	29	0.045999642461538315	0.32790127396583557
20220213	693	30	0.022645022720098495	0.23907802999019623
20220213	693	31	0.06247631832957268	0.30839967727661133
20220213	693	32	0.04405234381556511	0.19498181343078613
20220213	693	33	0.05661328509449959	0.2223586142063141
20220213	693	34	0.04989971965551376	0.2570473551750183
20220213	693	35	0.03952613100409508	0.21493664383888245
20220213	693	36	0.05153795704245567	0.07200384140014648
20220213	693	37	0.02203170396387577	0.25029146671295166
20220213	693	38	0.040181852877140045	0.3076925575733185
20220213	693	39	0.04330454766750336	0.10538965463638306
20220213	693	40	0.04924309626221657	0.20013311505317688
20220213	693	41	0.037552595138549805	0.3581371605396271
20220213	693	42	0.0319661982357502	0.27652978897094727
20220213	693	43	0.031546175479888916	0.21884942054748535
20220213	693	44	0.03240465372800827	0.11837843805551529
20220213	693	45	0.04698712378740311	0.22596240043640137
20220213	693	46	0.02999546378850937	0.33304253220558167
20220213	693	47	0.03585732355713844	0.0891854539513588
20220213	693	48	0.06272151321172714	0.18419967591762543
20220213	693	49	0.04193060100078583	0.3125157654285431
20220213	693	50	0.022492989897727966	0.34675198793411255
