20220213	692	1	2.2068333625793457	2.4978580474853516
20220213	692	2	1.3214737176895142	0.9784547090530396
20220213	692	3	0.7788555026054382	0.732957661151886
20220213	692	4	0.5430843234062195	0.4802776277065277
20220213	692	5	0.45641395449638367	0.5734630823135376
20220213	692	6	0.35708844661712646	0.44668087363243103
20220213	692	7	0.2605551779270172	0.5444806814193726
20220213	692	8	0.244414284825325	0.5434372425079346
20220213	692	9	0.21891050040721893	0.3432214856147766
20220213	692	10	0.21846903860569	0.3650112450122833
20220213	692	11	0.18064722418785095	0.448657751083374
20220213	692	12	0.1545228511095047	0.3512705862522125
20220213	692	13	0.1620892882347107	0.2426787167787552
20220213	692	14	0.16005660593509674	0.2753640115261078
20220213	692	15	0.19148176908493042	0.24804146587848663
20220213	692	16	0.16276559233665466	0.21710704267024994
20220213	692	17	0.1443766951560974	0.25832927227020264
20220213	692	18	0.14341454207897186	0.1588001251220703
20220213	692	19	0.12256204336881638	0.28997188806533813
20220213	692	20	0.08436881750822067	0.3883652985095978
20220213	692	21	0.0947883352637291	0.2994436025619507
20220213	692	22	0.10693112760782242	0.23953117430210114
20220213	692	23	0.1502479612827301	0.30133315920829773
20220213	692	24	0.07824409008026123	0.2523858845233917
20220213	692	25	0.08890851587057114	0.38269099593162537
20220213	692	26	0.11192073673009872	0.3040044605731964
20220213	692	27	0.09266992658376694	0.3201218843460083
20220213	692	28	0.1181381419301033	0.20506298542022705
20220213	692	29	0.08617934584617615	0.31006118655204773
20220213	692	30	0.08507265895605087	0.3249821066856384
20220213	692	31	0.06257187575101852	0.2623857259750366
20220213	692	32	0.08613985031843185	0.2706560790538788
20220213	692	33	0.09098304808139801	0.31540071964263916
20220213	692	34	0.05133482813835144	0.1969778686761856
20220213	692	35	0.07434592396020889	0.31833013892173767
20220213	692	36	0.07281418889760971	0.1401587873697281
20220213	692	37	0.07608886808156967	0.2211124300956726
20220213	692	38	0.08677317947149277	0.25841397047042847
20220213	692	39	0.08468805998563766	0.34283697605133057
20220213	692	40	0.04441746324300766	0.4388085901737213
20220213	692	41	0.05325864255428314	0.3549906313419342
20220213	692	42	0.05721931904554367	0.1198664978146553
20220213	692	43	0.05699127912521362	0.3004739582538605
20220213	692	44	0.06876004487276077	0.37496206164360046
20220213	692	45	0.06410491466522217	0.2661130726337433
20220213	692	46	0.053014177829027176	0.18949437141418457
20220213	692	47	0.04235749691724777	0.18404899537563324
20220213	692	48	0.07439624518156052	0.23714666068553925
20220213	692	49	0.050603561103343964	0.14467057585716248
20220213	692	50	0.040595535188913345	0.32278868556022644
20220213	693	1	0.1330592930316925	0.0988067239522934
20220213	693	2	0.07824691385030746	0.15862031280994415
20220213	693	3	0.0844246968626976	0.126739501953125
20220213	693	4	0.07016851752996445	0.17140017449855804
20220213	693	5	0.0754661113023758	0.08651021867990494
20220213	693	6	0.06801353394985199	0.1348327249288559
20220213	693	7	0.06257264316082001	0.09794321656227112
20220213	693	8	0.06821870803833008	0.08237411826848984
20220213	693	9	0.0936584398150444	0.09401136636734009
20220213	693	10	0.05377223715186119	0.18314144015312195
20220213	693	11	0.04911257326602936	0.16701622307300568
20220213	693	12	0.047263894230127335	0.241920605301857
20220213	693	13	0.030641159042716026	0.13647687435150146
20220213	693	14	0.05330122262239456	0.20944131910800934
20220213	693	15	0.048307161778211594	0.2278422862291336
20220213	693	16	0.05081593245267868	0.17261989414691925
20220213	693	17	0.033533208072185516	0.2590283453464508
20220213	693	18	0.04440170153975487	0.281863808631897
20220213	693	19	0.044971760362386703	0.16579070687294006
20220213	693	20	0.041231077164411545	0.23086880147457123
20220213	693	21	0.06999363750219345	0.1324312835931778
